season_year,snapshot_date,rank,team,record,wins,losses,rating,hi,lo,last,source_url
2014,03/15/2014,327,NC A&T,9-23,9,23,-7.6,197,348,327,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,328,Texas So,18-14,18,14,-7.6,175,331,326,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,329,Nicholls,14-15,14,15,-7.6,92,333,329,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,330,Samford,13-20,13,20,-7.8,223,348,330,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,331,Bethune,7-25,7,25,-7.8,286,348,331,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,332,New Orleans,11-15,11,15,-7.9,244,351,332,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,333,Hou Christian,6-25,6,25,-8.0,117,345,333,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,334,Campbell,12-20,12,20,-8.0,193,346,334,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,335,SE Louisiana,12-18,12,18,-8.2,22,340,336,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,336,Maryland ES,6-24,6,24,-8.2,95,347,335,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,337,S Carolina St,9-21,9,21,-8.2,151,346,337,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,338,App State,9-21,9,21,-8.7,38,341,340,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,339,Presbyterian,6-26,6,26,-8.7,41,346,339,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,340,Prairie View,11-22,11,22,-8.7,94,343,338,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,341,Furman,9-21,9,21,-8.8,310,350,341,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,342,AR-Pine Bluff,13-18,13,18,-8.9,254,347,342,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,343,The Citadel,7-26,7,26,-9.0,166,350,343,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,344,Longwood,8-24,8,24,-9.4,78,348,344,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,345,Alabama A&M,14-16,14,16,-9.9,26,346,345,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,346,Alcorn St,12-19,12,19,-10.0,52,350,346,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,347,Alabama St,19-12,19,12,-10.6,44,348,347,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,348,Miss Valley St,9-23,9,23,-11.5,10,348,348,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,349,Grambling,5-24,5,24,-12.0,91,351,349,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,350,Abl Christian,11-20,11,20,-12.6,40,350,350,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
2014,03/15/2014,351,Incarnate Word,21-6,21,6,-14.4,290,351,351,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2014
