season_year,snapshot_date,rank,team,record,wins,losses,rating,hi,lo,last,source_url
2023,03/15/2023,56,Stanford,14-19,14,19,7.0,13,209,57,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,57,NC State,23-10,23,10,6.9,46,303,58,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,58,Washington St,17-17,17,17,6.9,27,188,53,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,59,San Diego St,27-6,27,6,6.9,3,194,59,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,60,Mississippi,12-21,12,21,6.8,40,237,60,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,61,St John's,18-15,18,15,6.7,54,321,61,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,62,Utah,17-15,17,15,6.4,47,307,62,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,63,Saint Mary's,26-7,26,7,6.3,34,118,63,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,64,Virginia Tech,19-14,19,14,6.2,30,329,64,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,65,Wake Forest,19-14,19,14,6.0,49,215,65,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,66,Pittsburgh,23-11,23,11,6.0,37,249,67,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,67,Boise St,24-9,24,9,5.8,23,128,66,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,68,Washington,16-16,16,16,5.7,59,281,68,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,69,Clemson,23-10,23,10,5.6,66,275,69,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,70,Utah St,26-8,26,8,5.5,44,164,70,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,71,LSU,14-19,14,19,5.5,38,339,71,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,72,Minnesota,9-22,9,22,5.3,71,313,72,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,73,Cincinnati,21-12,21,12,5.3,40,322,73,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,74,Nevada,22-10,22,10,5.1,57,261,74,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,75,UCF,18-14,18,14,5.0,49,174,75,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,76,Florida St,9-23,9,23,5.0,45,221,76,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,77,Georgetown,7-25,7,25,4.7,72,339,77,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
