season_year,snapshot_date,rank,team,record,wins,losses,rating,hi,lo,last,source_url
2021,03/15/2021,327,Idaho St,13-11,13,11,-7.6,72,340,327,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,328,Howard,1-4,1,4,-7.6,73,340,328,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,329,Hampton,11-14,11,14,-8.0,196,332,329,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,330,Texas A&M-CC,5-19,5,19,-8.3,235,340,330,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,331,Norfolk St,16-7,16,7,-8.3,177,334,331,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,332,NC A&T,11-10,11,10,-8.5,14,332,332,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,333,Presbyterian,7-15,7,15,-8.8,204,343,333,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,334,NC Central,5-9,5,9,-9.2,6,337,334,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,335,Prairie View,16-5,16,5,-9.3,88,336,335,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,336,AR-Pine Bluff,4-21,4,21,-9.4,30,341,336,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,337,Jackson St,12-6,12,6,-9.5,28,338,338,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,338,Morgan St,14-8,14,8,-9.5,289,343,337,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,339,Grambling,12-12,12,12,-10.1,64,341,339,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,340,Incarnate Word,8-14,8,14,-10.3,237,343,340,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,341,Southern,8-11,8,11,-10.4,82,342,341,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,342,Delaware St,3-16,3,16,-10.5,48,344,342,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,343,Alcorn St,6-13,6,13,-10.7,16,345,343,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,344,Alabama A&M,6-9,6,9,-11.3,206,345,344,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,345,McNeese,10-14,10,14,-12.2,53,346,345,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,346,Miss Valley St,2-22,2,22,-12.4,68,347,346,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
2021,03/15/2021,347,Alabama St,4-14,4,14,-13.8,151,347,347,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2021
