season_year,snapshot_date,rank,team,record,wins,losses,rating,hi,lo,last,source_url
2018,03/15/2018,327,Savannah St,15-17,15,17,-8.0,32,330,327,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,328,Presbyterian,11-21,11,21,-8.1,87,351,328,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,329,Jacksonville,15-18,15,18,-8.1,18,350,329,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,330,AR-Pine Bluff,14-21,14,21,-8.2,106,347,331,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,331,Grambling,17-14,17,14,-8.3,4,343,332,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,332,Hampton,19-16,19,16,-8.3,136,339,330,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,333,Coppin St,5-27,5,27,-8.5,41,348,333,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,334,Miss Valley St,4-28,4,28,-8.8,17,351,334,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,335,Alabama St,8-23,8,23,-8.8,18,338,336,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,336,Florida A&M,9-25,9,25,-8.9,8,341,335,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,337,Howard,10-23,10,23,-9.2,26,344,337,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,338,NC A&T,20-15,20,15,-9.4,255,345,338,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,339,Norfolk St,14-19,14,19,-9.4,37,340,339,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,340,Incarnate Word,7-21,7,21,-9.4,275,351,340,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,341,Alabama A&M,3-28,3,28,-9.5,35,349,341,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,342,NW State,4-25,4,25,-9.5,46,351,342,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,343,Morgan St,13-19,13,19,-9.8,152,346,343,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,344,Southern,15-18,15,18,-9.9,30,344,344,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,345,Jackson St,12-20,12,20,-10.0,207,351,345,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,346,Bethune,18-14,18,14,-10.1,306,351,346,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,347,NC Central,19-16,19,16,-10.2,66,348,347,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,348,S Carolina St,10-22,10,22,-10.3,9,351,348,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,349,Maryland ES,7-25,7,25,-11.0,274,350,349,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,350,Alcorn St,11-21,11,21,-11.0,5,351,350,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,351,Delaware St,4-28,4,28,-11.4,290,351,351,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
